source,country,reviewId,userName,rating,review,title,date,version,voteCount
Apple App Store,US,14252873292,Isabee buzzzz,5,go check out Lix on Spotify,best app,2026-07-02T01:43:43-07:00,9.1.60,0
Apple App Store,US,14252850141,Ghigkuyfftuf,5,I love music and w/o the premium it’s trash in phones but I love it sfm,ITS MY LIFE,2026-07-02T01:34:24-07:00,9.1.60,0
Apple App Store,US,14252833983,Jerrick :),5,"Love the app, but I don’t like the add and if I want to download I have to have get premium .",4.9,2026-07-02T01:27:51-07:00,9.1.60,0
Apple App Store,US,14252828519,Marshall Witt,5,I love listening to music,W app,2026-07-02T01:25:37-07:00,9.1.60,0
Apple App Store,US,14252822797,Caseoh_man,5,I love you guys so much,Amazing,2026-07-02T01:23:17-07:00,9.1.60,0
Apple App Store,US,14252733974,Eliot hart,5,"I’ve been using Spotify foe a while and it an amazing source for music, podcasts, and discovering new artists!!",10/10 100%,2026-07-02T00:47:03-07:00,9.1.60,0
Apple App Store,US,14252717775,The goat🐐🐐🩷,5,I love it,The goat,2026-07-02T00:40:32-07:00,9.1.60,0
Apple App Store,US,14252699180,Ninjago is pretty tuff,5,Pretty tuff lwk,My review,2026-07-02T00:32:54-07:00,9.1.60,0
Apple App Store,US,14252682655,Chloe/Cylia/griffin,5,IF U DONT HAVE SPOTIFY THEN GET IT RIGHT AWAY ITS MY LIFE CUZ MUSIC ALWAYS HELPS ME,I LUV SPOTIFY SO MUCH,2026-07-02T00:26:14-07:00,9.1.60,0
Apple App Store,US,14252658411,ILoveMariee,1,This app plays live songs even when the app is closed I don’t even listen to these songs happens all the time,Trash,2026-07-02T00:16:31-07:00,9.1.60,0
Apple App Store,US,14252615404,Lar-barion,4,I love it just wish it was easier to buy Spotify premium,Good,2026-07-01T23:59:02-07:00,9.1.60,0
Apple App Store,US,14252560075,Gerrard$,5,"Spotify has become a reliable part of my daily life. Whether I’m listening to music, podcasts, or audiobooks, the experience is consistent and easy to use. I appreciate having a wide range of content in one place, and it has been a valuable tool for learning, focus, and relaxation. It’s one of the few apps I use every day and confidently recommend.",An Essential Part of My Daily Routine,2026-07-01T23:36:31-07:00,9.1.60,0
Apple App Store,US,14252539671,Даниэль Аванесян,4,Nothing special. I love youtube music more,Works,2026-07-01T23:28:13-07:00,9.1.60,0
Apple App Store,US,14252506358,~Lisa Manobal~,5,Spodify is my fave because I can turn my phone off and still listen to it! I love it A LOT! Plus I get many followers too! ❤️❤️❤️🖤🖤🖤🩷🩷🩷💜💜💜,I LOVE THIS APP,2026-07-01T23:14:31-07:00,9.1.60,0
Apple App Store,US,14252501558,007lic,5,In anghami when you click a song it doesn’t even direct to it it puts another song Spotify does the opposite not to forget you can share the songs and just overall better tho there is a *orn problem so I dont recommend for kids,Better then anghami,2026-07-01T23:12:33-07:00,9.1.60,0
Apple App Store,US,14252493402,FRe3 P@L3stine,3,"Since Spotify dj was added suggested songs have become far too limited, the DJ SHUFFLES my existing songs instead of introducing me to new music. and when I play a song it no longer recommends good new music. 

Bring back new music exposure!",Bring back new music exposure,2026-07-01T23:09:09-07:00,9.1.60,0
Apple App Store,US,14252492176,Nobody0315,2,Bro what is going on Spotify what is this update of you can’t play ur playlist like bro I made a playlist so I can play songs I LIKE not some stupid song that I’ve never liked before. Like what’s happening u guys are like money hungry bro I might as well just go back to YouTube music or whatever other app there is this is so stupid $12.99 for premium which is only being able to download my playlist and listen to my playlist. So maybe don’t be so money hungry and force us to listen to songs that we don’t even like and plus $13 a month for premium is a lot of money for just being to skip songs I don’t like.,Annoying update,2026-07-01T23:08:38-07:00,9.1.60,0
Apple App Store,US,14252480930,50(?;)&,5,4 años usandola ⭐️⭐️⭐️⭐️⭐️,exelente,2026-07-01T23:03:59-07:00,9.1.60,0
Apple App Store,US,14252468230,Roses$ForDays,1,"Old Review: Yes you’re free but you’ve been pushing ads to much & your pricing is quite a lot for premium. New Review: Still money hungry as usual which is Ridiculous and Stop with the Murder/Ghost Story Advertising Podcasts from appearing in my Recommendations, I don’t like hearing those. Update: In 2026, Unusable while poor, it’s changed a whole lot for nothing. The subscription is ridiculous amount of money it wants for it. If you’re a millionaire go for it even a billionaire. Icon used to be a green disco ball, we all miss it.",Update: I love the App but:,2026-07-01T22:58:46-07:00,9.1.60,0
Apple App Store,US,14252444642,SamuraiYoshi24,5,Best music app,I luvvs its,2026-07-01T22:49:05-07:00,9.1.60,0
Apple App Store,US,14252443879,Flamingmoe67,4,"Very good for a free music app, the ads and stupid premium get in the way but besides that it’s really good",E,2026-07-01T22:48:44-07:00,9.1.60,0
Apple App Store,US,14252426683,Love it so much☆彡彡 love it s,5,This app is good,『••✎••』,2026-07-01T22:41:48-07:00,9.1.60,0
Apple App Store,US,14252424588,spottyveiws,5,it helps me sleep,best app,2026-07-01T22:40:59-07:00,9.1.60,0
Apple App Store,US,14252423615,Cartwrightnation,5,"Besides the..odd..decisions inside their company, Spotify is amazing! It’s super easy to find my music and discover new music",Best music app,2026-07-01T22:40:35-07:00,9.1.60,0
Apple App Store,US,14252383426,ATT4CK_DAT,1,Y'all took my premium away with it even being the date y'all took it a month early 🤦🏾,Premium,2026-07-01T22:24:23-07:00,9.1.60,0
Apple App Store,US,14252380303,Coolboy3848,4,I love this app but PLEASE SOMEDAY MAKE SONG MIXER FREE PLEASE,Mix,2026-07-01T22:23:09-07:00,9.1.60,0
Apple App Store,US,14252351233,Bijffx,5,I love this music app best one yet,LOVE SPOTIFY,2026-07-01T22:11:23-07:00,9.1.60,0
Apple App Store,US,14252333629,Karaaaaaa27,2,"The app is great for those who are interested in paying for basic services. However, those like me who just can’t afford or don’t want to pay are treated poorly. I’ve had this app since early November of 2023 and I’ve watched basic features that were free become a pay-to-use feature. These include being able to play songs you want in order, skipping more than six songs an hour, and now only allowing to play six songs of our choice without the shuffle. Additionally, the amount of ads they give for every few songs sucks.",review,2026-07-01T22:04:22-07:00,9.1.60,0
Apple App Store,US,14252327873,Poo Fart Big Butt,5,Muy bueno,Me like,2026-07-01T22:02:06-07:00,9.1.60,0
Apple App Store,US,14252315076,The goat for real ￼,5,Best app ever it’s better than Apple Music dare I say 😅,W,2026-07-01T21:57:05-07:00,9.1.60,0
Apple App Store,US,14252305161,Kennedy Foglesong,4,You should give 1 ad every 1 hour on Spotify bc a lot of people are switching to different music platforms bc of to many adds.,Less ads review,2026-07-01T21:53:07-07:00,9.1.60,0
Apple App Store,US,14252289955,The booty toucher,2,"I have had Spotify for a while now and this 3 month subscription keeps popping up and I put in my card and all the other steps but it doesn’t validate it. It’s now randomly playing a song that I don’t even know, won’t let me skip, and gives me literally 2 ads after every song. This is so stupid!",Payment Declined,2026-07-01T21:47:10-07:00,9.1.60,0
Apple App Store,US,14252260236,Lace10134,3,good but i hate how non premium has only a certain amount of song pics a day,Good service,2026-07-01T21:35:15-07:00,9.1.60,0
Apple App Store,US,14252256840,Qdaadqqdaadq,1,It keeps popping up with a notice that says that the content cant be played and to try again later. it only happens with podcasts.,Content Block?,2026-07-01T21:33:54-07:00,9.1.60,0
Apple App Store,US,14252246097,sleepless.hollow,1,"I’m not paying for Spotify premium, and I refuse to, but this is actually ridiculous I’m probably just going to download a different app. I listen to one song and then get hit with 3-5 ads in a row. If I listen to Spotify for one hour that would probably be 80% ads. Absolutely ridiculous. For a free app they really push you to get Spotify premium.",Way too many ads,2026-07-01T21:29:38-07:00,9.1.60,0
Apple App Store,US,14252237581,WiccanMoonGoddess,4,Lots of ads but love,Premium is alil expensive,2026-07-01T21:26:13-07:00,9.1.60,0
Apple App Store,US,14252237539,Noodleleyy,4,The “shuffle” is awful,Fix this!,2026-07-01T21:26:12-07:00,9.1.60,0
Apple App Store,US,14252228184,Talk talk - Talk talk,5,"Overall great app. I've only ever used Spotify but I do have Music as well. I think I'm a lot more used to the settings on Spotify and I say this because these are small but annoying bugs on Spotify: 

1) Typing into the search button: 

Search engine is so inconsistent. 

2) no setting to change the cover art of the folders. it would be nice to customize the folder pics

3) depending on where you select the song from (from album, from song list, etc) the options change to add to playlist/add to queue move around. Sometimes “add to queue” is the 5th option down or sometimes its the 3rd

4) when i tap share the screen isnt fully there i have to scroll down this one is a bit petty but still why is the top part always getting cut off? 

I had been collecting these bugs for quite some time and I removed 2, which lets me know the dedication of this app. Thank you for hard work. 
- arely",1st review,2026-07-01T21:22:30-07:00,9.1.60,0
Apple App Store,US,14252225476,Carlota Mendoza,5,I love the app sooo much,Best app ever,2026-07-01T21:21:25-07:00,9.1.60,0
Apple App Store,US,14252224216,JokuFromEarth,5,"In a time when I felt the most heartbreak that I ever had and over 30 years of life, it was Spotify that helped to consolidate in the pain and sorrow and rage into an emotion and action that helped me to save myself from the worst of decisions. Not only did I hear that Spotify was pairing with Pottermore to provide the Harry Potter catalogue, but the existing content helped to Center me in a time when I was standing in the fog of life with nowhere to turn. The God centered music helped to give me hope when there was little reason for it. Thank you, Spotify.",In a Time of Despair,2026-07-01T21:20:56-07:00,9.1.60,0
Apple App Store,US,14252222226,😘🇲🇽🫰🏻,5,Me encantan mi playlist sin Spotify me vuelvo loca😂🩷,Chévere😘,2026-07-01T21:20:08-07:00,9.1.60,0
Apple App Store,US,14252218656,MR WILL NOT,5,Always gave me through the day when I’m down when I need it Spotify always there for me the music,Vibes,2026-07-01T21:18:43-07:00,9.1.60,0
Apple App Store,US,14252199342,Teynergnetybsrgn,4,"This app is really good it's just that it would be waaay better is you were able to fast forward and rewind
And had unlimited skips",Good,2026-07-01T21:11:14-07:00,9.1.60,0
Apple App Store,US,14252183658,mombril,5,hagan,jsjs,2026-07-01T21:05:05-07:00,9.1.60,0
Apple App Store,US,14252183374,Making a better game,4,Good music app like really good just one thing I would change is how many ads there I think in stead of 4 ads In a row make it like 2 because 4ads take like 5 minutes and it gets really annoying if your trying to workout or something and you music stops and gets hit with a ad overall tho a really good app for music,To many ads,2026-07-01T21:04:59-07:00,9.1.60,0
Apple App Store,US,14252172625,Mmarjie,5,Best music streaming app. Long time listener. Big fan of the DJ,The best,2026-07-01T21:00:45-07:00,9.1.60,0
Apple App Store,US,14252162162,Neda zekic,5,I can listen anywhere and I can hear podcast I feel like I’m in the future,Really good for music,2026-07-01T20:56:45-07:00,9.1.60,0
Apple App Store,US,14252160160,Leenybon,5,Good love the app but hate the ads but anyways I like it,Good,2026-07-01T20:55:59-07:00,9.1.60,0
Apple App Store,US,14252148815,Daniyabutler11,4,Jus too many adds but really good,…,2026-07-01T20:51:35-07:00,9.1.60,0
Apple App Store,US,14252132225,Aerity_girl,3,Really good and 👍,Really good,2026-07-01T20:45:17-07:00,9.1.60,0
Apple App Store,US,14252125628,Trenchbaby46k,5,Music,Music,2026-07-01T20:42:47-07:00,9.1.60,0
Apple App Store,US,14252124957,jmattie1992,3,"I love the app. I’m using it 90% of my free time either listening to music but most likely I’m listening to an audiobook. I gave it three stars because of the cap on listening time. I pay an extra fee to include audiobooks and yet I always run out of listening hours right when the book starts to get good. however, the terms were clearly stated so I don’t feel played or anything. I just really don’t like that.",Audio books,2026-07-01T20:42:31-07:00,9.1.60,0
Apple App Store,US,14252112518,The side character who dies,5,I love this idea and I’m glad I got to share this with my family as well,10 stars out of five,2026-07-01T20:37:52-07:00,9.1.60,0
Apple App Store,US,14252106541,Hanïo,5,I am writing this review because Spotify is free and yeah. Spotify lets you enjoy everything despite the ads you can do so much more with premium.,The Best,2026-07-01T20:35:35-07:00,9.1.60,0
Apple App Store,US,14252104958,Bush1086,5,Why can’t we have a menu with playlists?,Update needed,2026-07-01T20:34:59-07:00,9.1.60,0
Apple App Store,US,14252104266,Lo máximo super,5,Vas,Lo maximum,2026-07-01T20:34:43-07:00,9.1.60,0
Apple App Store,US,14252088559,Funny13159,5,I love listening my music on Spotify,My music,2026-07-01T20:28:53-07:00,9.1.60,0
Apple App Store,US,14252086974,ZOEDAGOAT14,5,i really love spotify so so so so  so so much i can’t explain,MUSICCCC,2026-07-01T20:28:17-07:00,9.1.60,0
Apple App Store,US,14252077522,Jeisksoenxndjwidhnsksien,5,10 out of 10,I have so many awesome songs✨,2026-07-01T20:24:43-07:00,9.1.60,0
Apple App Store,US,14252074905,Slade_P,5,It sounds great,You played my song,2026-07-01T20:23:45-07:00,9.1.60,0
Apple App Store,US,14252067587,God is the way and truth,5,You guys rock,Rick,2026-07-01T20:21:05-07:00,9.1.60,0
Apple App Store,US,14252062747,bon bon bon jellyfish,5,i can listen to alnst on here,i love alnst,2026-07-01T20:19:16-07:00,9.1.60,0
Apple App Store,US,14252059259,MadWeezel,1,Ads when I'm paying for a subscription? Nope not flying with me. I'm out.,Ads when I'm paying for a subscription,2026-07-01T20:17:59-07:00,9.1.60,0
Apple App Store,US,14252053239,Gracias  por el juego,5,I love Michael Jackson’s music,Kink of pop,2026-07-01T20:15:45-07:00,9.1.60,0
Apple App Store,US,14252051459,Chuckiedollgirl!,4,"Love the quality, but the ads are so annoying, and in the beginning the ads started out with very little but the longer I have Spotify the more ads I get, but other than ads I love Spotify",To many ads,2026-07-01T20:15:07-07:00,9.1.60,0
Apple App Store,US,14252045763,Jabbathebutt500,5,"The best app by far for listening your favorite artist and no, I am not AI or getting paid for it lol it’s just simply facts bro",THE GOATTTT,2026-07-01T20:13:02-07:00,9.1.60,0
Apple App Store,US,14252037231,OGjustjules,5,Fireee i love that u can just download ur playlists and listen on no wifi 🤩🔥🔥🔥😩👌🏼,Best thing ever,2026-07-01T20:09:55-07:00,9.1.60,0
Apple App Store,US,14252033371,definitelydora2,3,I really used to love Spotify when it would give me around 2 ads 5 songs but now it gives me multiple ads and the music is just not enjoyable.,Ads,2026-07-01T20:08:31-07:00,9.1.60,0
Apple App Store,US,14252024134,Pollyanna!,4,"Spotify is amazing, but it is laggy from time to time. Also, I really wish it could work without internet, because my family goes on trips a lot. Otherwise I love it!!💕💕💕💕✨✨✨",I love Spotify!,2026-07-01T20:05:07-07:00,9.1.60,0
Apple App Store,US,14252022644,Joe has a big heart,5,Spotify gives way too many adds,Suck,2026-07-01T20:04:34-07:00,9.1.60,0
Apple App Store,US,14252014946,W Spotify 1,5,This site is always there when I need some music fr so that’s why it’s 5 stars,Best song site,2026-07-01T20:01:47-07:00,9.1.60,0
Apple App Store,US,14251997141,Yea0,4,"I love this app but the adds are way to long I mean I guess that’s why u can buy Spotify premium tho, but yeah I love this app :3",I love this app :3,2026-07-01T19:55:18-07:00,9.1.60,0
Apple App Store,US,14251975545,This is bad don’t use or buy,1,"Listen to 2 songs and then get 5 ads each at least 30 seconds longs then repeat non stop, there’s other apps that don’t give you nearly as many ads and are free",More ads then songs,2026-07-01T19:47:24-07:00,9.1.60,0
Apple App Store,US,14251973487,Ar drawling,3,Won’t let me shuffle my music so not recommend if you want to listen to the same music over  and over again makes u listen to another song you don’t want to hear 😡,Spotify sucks,2026-07-01T19:46:40-07:00,9.1.60,0
Apple App Store,US,14251960406,Nitgritz808,4,Just so happy you did this even if it’s a little glitchy there are some restrictions like no stems support or recording. However I  do sincerely hope both of  y’all will realize adding full access to the music will only more  content for you guys directly?  About to put to test stay tuned for an update Spotify. You haven’t really impressed me before and you still don’t Pay the Artists STOP STEALING,Serato Support FTW,2026-07-01T19:41:54-07:00,9.1.60,0
Apple App Store,US,14251938219,"Love it, but it’s ………￼",4,"I love all the music and stuff, but it doesn’t go in order and it used to go in order before I try to trial the new update because now I have to have ads and I’m not interested into this product is still shows me and it’s annoying. Tell them I get some ads like that so I tell them not to show me stars for me.","I love it, but the ads",2026-07-01T19:33:54-07:00,9.1.60,0
Apple App Store,US,14251937191,Imperial Donut,1,"I pay for a premium subscription and none of the services I pay for work. Cannot listen to downloaded music offline, cannot start a group listening, and I still get ads from time to time. See you in court.",Spotify is getting sued.,2026-07-01T19:33:32-07:00,9.1.60,0
Apple App Store,US,14251934597,ILOVEBLACKMENWITHAPASSION,4,"it’s great but too many ads, not to mention it asks you to pay for too much i feel like if they were free with little to no adds people would use more or if they found better ways to put ads in like musi or something it would be better but over id say its a arguable 3.5 but since i cant put 3.5 its a 4",mid,2026-07-01T19:32:36-07:00,9.1.60,0
Apple App Store,US,14251925538,Leafsniffy,1,"My review would be higher, but the prices keep being raised. There is no need for Spotify to cost this much",They keep raising the price,2026-07-01T19:29:24-07:00,9.1.60,0
Apple App Store,US,14251920755,Hiiiiiiiiihhhhhssssd,5,The best song company ever,Best,2026-07-01T19:27:41-07:00,9.1.60,0
Apple App Store,US,14251904397,Makaylaaabrookeee,4,Love Spotify so much but I think ads should be removed every 2 songs there’s 1-4/5 ads it’s gets annoying.,Good but..,2026-07-01T19:21:57-07:00,9.1.60,0
Apple App Store,US,14251887971,La r el bendito,3,No es justo 2 anuncios,Anuncios,2026-07-01T19:16:14-07:00,9.1.60,0
Apple App Store,US,14251883771,Sisisisiisoapa,5,Si,Si,2026-07-01T19:14:45-07:00,9.1.60,0
Apple App Store,US,14251879832,I can’t Evan explain it,5,All the songs I want are there,THE BEST,2026-07-01T19:13:23-07:00,9.1.60,0
Apple App Store,US,14251875614,THE ROBLOX BADDIE for life,5,I use this my whole day you can watch videos and listen to the best music it's basically YouTube for anyone but better,Best app ever,2026-07-01T19:11:53-07:00,9.1.60,0
Apple App Store,US,14251863394,ToyMatches,2,"Price keeps climbing. Running ads for ICE is screwed up. Worst of all they only pay music artists between $0.003 cents and $0.005 cents per song played all the way through.
It’s ok to have on the go, but for the same price of $15 (and consistently climbing) you could actually buy physical media, to keep, forever. I cannot, in good conscience, advise investing in a company or service that does this. If you don’t keep paying up, any music you downloaded to your phone for offline use is gone. When you do the math for what we pay vs what they use our money for, it’s really, really messed up… it’s just wrong.
If you like listening to podcasts, that’s different. This is perfect for that, and the podcasters make way more money. Personally, I do not. I just like to know how my apps work when it comes to copyrighted material.",Like music? Buy it and own it for the same $,2026-07-01T19:07:38-07:00,9.1.60,0
Apple App Store,US,14251856628,Tgffggfgjfdf,5,This app is amazing I love it sooo much. I use it every night to go to bed. If u dont have this u need to get it ASAP!!!!!!!,I love,2026-07-01T19:05:12-07:00,9.1.60,0
Apple App Store,US,14251790698,BaconLord25,5,It’s cool,👌,2026-07-01T18:41:21-07:00,9.1.60,0
Apple App Store,US,14251780557,Annnnonomys,3,It replays some of my songs a lot,I like the app,2026-07-01T18:37:43-07:00,9.1.60,0
Apple App Store,US,14251772677,River_Skz,4,"Spotify is the perfect app to listen music on. Though I love it, I just wish it didn’t have adds.",Adds,2026-07-01T18:34:53-07:00,9.1.60,0
Apple App Store,US,14251768638,MynDisco,5,"Since ever since Spotify had the newest update, I’ve been adoring Spotify ever since I literally re-purchased my subscription and now I just can’t stop listening and watching the music videos. I adore and love Spotify wouldn’t know what to do without it. I’m so thankful for this app and I love and appreciate it every single day. Thank you so much for existing!!!",ETERNAL HAPPINESS,2026-07-01T18:33:24-07:00,9.1.60,0
Apple App Store,US,14251768477,Q gospels,1,Perhaps it may hypnotize,Algorithmic?,2026-07-01T18:33:20-07:00,9.1.60,0
Apple App Store,US,14251766980,Oopjaloompa3,4,Oghabogaghgfcbhhgdfhjdyufyuhff yuh detested at Toyota’s,Oogabogga,2026-07-01T18:32:47-07:00,9.1.60,0
Apple App Store,US,14251757720,Willowboy007,5,5 stars with the podcast and music.,Great app for music and excellent Podcasts,2026-07-01T18:29:24-07:00,9.1.60,0
Apple App Store,US,14251754010,HMF1000,3,"To many adds every 10 mins is an add, but everything else is good!",Way to much adds,2026-07-01T18:28:02-07:00,9.1.60,0
Apple App Store,US,14251749872,EXO1019,5,Best music app ever,Love it,2026-07-01T18:26:32-07:00,9.1.60,0
Apple App Store,US,14251747970,Unknowingly stupid,1,"I get giving me an ad after every 3 ish songs but why is there an ad after every song? The app is so unusable unless you pay a lot every month, this whole things is just a cash grab. Very dissapointed, ive used this music app for years straight and nothing has improved about the amount of ads",Why so many ads?,2026-07-01T18:25:52-07:00,9.1.60,0
Apple App Store,US,14251733871,Mr. review..,1,"You don’t even have New Jersey that’s stupid. You’ll have everything else, but New Jersey get it together Spotify. I’m no longer going to use you until you fix that. I’m canceling my premium making you lose the money. You’ll never hear from me. Goodbye forever, Spotify.","Stupid, stupid stupid",2026-07-01T18:20:44-07:00,9.1.60,0
Apple App Store,US,14251718754,Frostpoppy,5,"This app is really good and has tons of songs, audio books and podcasts. You can create playlists so you get to listen to all of your favorite songs without having to put them on queue. I would definitely recommend this app! Have a good day!!❤️⭐️😀",Really good,2026-07-01T18:15:24-07:00,9.1.60,0
Apple App Store,US,14251710766,Spotify Ifykyk,5,Best option,100/10,2026-07-01T18:12:34-07:00,9.1.60,0
Apple App Store,US,14251701892,Then de f ed geg,1,Why can’t I go back anymore twin?😔,Ok app,2026-07-01T18:09:24-07:00,9.1.60,0
Apple App Store,US,14251700573,Biomedicalphd,4,"Best music app I've tried so far, it doesn't always update across my devices though, but maybe that's just me. Sometimes glitches out and stops playing the music I was playing, despite all this, I would still recommend 🫶",I would recommend,2026-07-01T18:08:56-07:00,9.1.60,0
Apple App Store,US,14251699346,gjtcbduedb,1,feels like prison without premium JUST LET ME SKIP!!,just no,2026-07-01T18:08:29-07:00,9.1.60,0
Apple App Store,US,14251688845,Ehhehhhhhhhhhhhhhhhhhhhhh,4,Please let us skip 100 a daily please 🙏🥺🙏🥺🙏🥺🙏🥺🙏🥺 I am 9 by the way.,Plz,2026-07-01T18:04:47-07:00,9.1.60,0
Apple App Store,US,14251661129,Airfryerrrr,1,"The amount of ads today was excessive. I was getting multiple ads after almost every song, and even after reinstalling the app I got ads before the music started. If this is a bug, please fix it.",Adds,2026-07-01T17:54:53-07:00,9.1.60,0
Apple App Store,US,14251650723,Christian kohlert,5,Good job I’d gave this a 10 out of five better than premium,You have the best songs than yt music,2026-07-01T17:51:06-07:00,9.1.60,0
Apple App Store,US,14251647617,Goat do pc,5,Tem todas as música que eu gosto,Eu amo ouvir música,2026-07-01T17:49:57-07:00,9.1.60,0
Apple App Store,US,14251622188,Im Everett and I’m cool,5,It’s free though I I feel like it’s not because of how good it is,Best free music ever,2026-07-01T17:40:40-07:00,9.1.60,0
Apple App Store,US,14251607373,Jay Nong!!!,5,Love it,Cameron,2026-07-01T17:35:15-07:00,9.1.60,0
Apple App Store,US,14251605675,Isabellabea,5,I love that I can listen to all my favorite artists and songs and make playlist for free!,LOVE IT,2026-07-01T17:34:38-07:00,9.1.60,0
Apple App Store,US,14251592448,qikskdkdkskkwkskksks,5,Chido xdddd,Spotify,2026-07-01T17:29:47-07:00,9.1.60,0
Apple App Store,US,14251586360,Hchxtstfibkbkgtdteatson,5,I love this app!!!!!!!,Spotify!,2026-07-01T17:27:33-07:00,9.1.60,0
Apple App Store,US,14251580167,Rey Vin,2,"Spotify is one of the only ways for me to actually create and find music that I enjoy easily. Though I felt absolutely betrayed after finding out they donated over $25,000 into RAGA. Which is a republican attorneys general association which is incredibly homophobic. While seeing their support and promotion for LGBTQ+ artists, only to backhand them at the same time. Absolutely disgusting.",Disappointed,2026-07-01T17:25:21-07:00,9.1.60,0
Apple App Store,US,14251563518,MrsChiks,3,"When I put my curated playlists on shuffle, it does not shuffle by playing ALL of the songs on the playlist. It skips songs and it plays some songs repeatedly that have already been played before on shuffle mode even though I do not have the repeat mode selected. Totally sucks! We do not have this issue with our other music streaming apps. Those apps actually shuffle and play EVERY song on the playlists and does not repeat already played songs. Also, I have to repeatedly change my curated playlists back to private because after I close the app and then open it back up, it changes them automatically back to public and that pisses me off! Fix these issues and I will give you 5 stars.",Shuffle playlist mode doesn’t work correctly and…,2026-07-01T17:19:16-07:00,9.1.60,0
Apple App Store,US,14251546464,Poohbear0952,5,Awesome music and more,Cool,2026-07-01T17:12:55-07:00,9.1.60,0
Apple App Store,US,14251527610,ryazn,5,"Truly individualized and personalized music. A+, would recommend to friends and family.",Spotify changed my life,2026-07-01T17:05:52-07:00,9.1.60,0
Apple App Store,US,14251526520,SublimeFan,5,Great job,Works,2026-07-01T17:05:28-07:00,9.1.60,0
Apple App Store,US,14251524012,Mame 21,5,The best!!!,My life,2026-07-01T17:04:32-07:00,9.1.60,0
Apple App Store,US,14251523714,Toastertony05,1,So expensive just to not have a million ads forced into your ears. Organization should be far better,Too expensive,2026-07-01T17:04:26-07:00,9.1.60,0
Apple App Store,US,14251522103,"Emory,",4,I wish we could flip through songs without a daily limit,Best thing ever,2026-07-01T17:03:50-07:00,9.1.60,0
Apple App Store,US,14251503540,Jawk tuahsss,3,Have to pay for adds,Adds,2026-07-01T16:56:56-07:00,9.1.60,0
Apple App Store,US,14251495150,Rico Suav’e,2,"Spotify won’t allow me to repeat songs of my choice!! 😠
And ifone controls fonts are too small to scroll through",Repeat songs,2026-07-01T16:53:46-07:00,9.1.60,0
Apple App Store,US,14251494663,Noob544,4,I love listening to my favorite music for free like Hamilton that’s one of my favorites,Best music options for free,2026-07-01T16:53:35-07:00,9.1.60,0
Apple App Store,US,14251483677,Tempo de publicidade,5,"Diminuam o tempo de publicidade por favor, 30 segundos é o suficiente",Diminuir tempo de publicidade,2026-07-01T16:49:25-07:00,9.1.60,0
Apple App Store,US,14251483068,Isaiahplaythis,5,Idk just good,Best music,2026-07-01T16:49:12-07:00,9.1.60,0
Apple App Store,US,14251479338,Mundozmine,5,"Great app, great selections",Music,2026-07-01T16:47:48-07:00,9.1.60,0
Apple App Store,US,14251468794,Aryinking,5,Have favorite songs,The best songs,2026-07-01T16:43:49-07:00,9.1.60,0
Apple App Store,US,14251465709,Want a break from the ads ;),3,Love Spotify just ads are annoying,My review,2026-07-01T16:42:41-07:00,9.1.60,0
Apple App Store,US,14251465647,Triple t lives on and on,5,I had a iPhone 6s so I had this app called music player which sucked. Now with the new phone I see what I missed out Spotify is wayyyyyy better,Best music app ever,2026-07-01T16:42:39-07:00,9.1.60,0
Apple App Store,US,14251460372,lilptg99,5,"Best of the best if you pay, just pay gang, it’s worth it",Let me be honest,2026-07-01T16:40:42-07:00,9.1.60,0
Apple App Store,US,14251451518,c-sar28,4,Falta el audio sin pérdida para América Latina,Lossless,2026-07-01T16:37:25-07:00,9.1.60,0
Apple App Store,US,14251422531,Best the customer,1,"Please make some simple to use, like Apple…..",Screen is too busy and too complicated to use,2026-07-01T16:26:23-07:00,9.1.60,0
Apple App Store,US,14251421891,U reee,1,Weeiiu,The,2026-07-01T16:26:09-07:00,9.1.60,0
Apple App Store,US,14251416595,Biliyirmusun,5,Harikasın,Goog beybe,2026-07-01T16:24:07-07:00,9.1.60,0
Apple App Store,US,14251395449,bfhffss da hsb,5,"This THE best Music app HAMDS DOWN 

thanks Spotify",I need Spotify to survive,2026-07-01T16:16:07-07:00,9.1.60,0
Apple App Store,US,14251393379,such a good one?,5,"I love it very much ion have to go back to YouTube and just watch a video of the song I want
Plus I could also listen to this app anywhere in a game in a call or whatever",Holy greatness yall,2026-07-01T16:15:18-07:00,9.1.60,0
Apple App Store,US,14251391895,karen the 99th,5,such an amazing app to listen to music of all styles !,SPOTIFY,2026-07-01T16:14:44-07:00,9.1.60,0
Apple App Store,US,14251390029,Veronicalovessu,5,Spotify is just the best. I will have my membership for a lifetime!,My favorite app,2026-07-01T16:14:02-07:00,9.1.60,0
Apple App Store,US,14251379584,Avascarborough,5,"Spotify, I love you, but why do I have to add songs to playlists ONE AT A TIME!?!? Give us a multi-select mode where I can tap all the songs I want, hit “Done,” and move on with my life. My thumbs are filing for worker’s compensation lol. But seriously, I’m dying here 😂😭","Great app, one suggestion",2026-07-01T16:10:05-07:00,9.1.60,0
Apple App Store,US,14251377035,Shwunnys,5,"Spotify is a really good app that I can listen to all my favorite hits. The only thing that I don’t like is the amount of adds, there is like an add every 10 minutes. It’s kinda annoying.",Good app!!!!,2026-07-01T16:09:05-07:00,9.1.60,0
Apple App Store,US,14251376303,Genfamily7,4,A lot of adds,Adds,2026-07-01T16:08:49-07:00,9.1.60,0
