original_review_id,source,country,reviewId,userName,rating,review,title,date,version,discovery_score,categories,matched_terms,rating_bonus,priority_score,is_discovery_review,selected_for_gpt
21,Google Play,IN,5f77bbd4-5e13-41c8-8150-35e1f9f7c91a,vanesamoraa,5,it has a variety of songs,,2026-07-02 15:34:44,,5,discovery,variety,0,5,True,False
364,Google Play,IN,e491962f-82f9-4e29-b4ea-26f9067f7bb1,Robert Wright,5,let's me find songs I love,,2026-07-02 03:09:30,,5,discovery,find songs,0,5,True,False
621,Google Play,IN,018110c7-6a09-4615-b219-383ef30fec2d,Devulapally Santoshi,5,such a good app. Creates a Playlist for my every mood. Enjoying it a lot,,2026-07-01 20:39:44,9.1.60.1970,5,"playlist,personalization","mood,playlist",0,5,True,False
655,Google Play,IN,28a43c1c-b090-4d93-bc09-90b0518ee2a8,Khadija Ali,5,Fantastic music streaming app with excellent recommendations and a huge music library.,,2026-07-01 20:04:49,9.1.60.1970,5,recommendation,recommendations,0,5,True,False
817,Google Play,IN,4f68dbb5-1cdd-47ef-84c4-6a238b1c6a80,Bri Aurora,5,"Spotify has an incredible music library with playlists for every mood. The app is easy to use, and the sound quality is excellent. I enjoy using it every day.",,2026-07-01 16:01:17,,5,"playlist,personalization","mood,playlists",0,5,True,False
841,Google Play,IN,cba30151-6e27-4032-93b3-7202baf89f66,Raudhah Balqistina,5,"Amazing experience ✨ smooth streaming, great recommendations, and I can listen anywhere without hassle!",,2026-07-01 15:19:51,9.1.60.1970,5,recommendation,recommendations,0,5,True,False
1478,Google Play,IN,a385dd8c-1594-47ef-83d4-9fe56877fe76,shafeena humayun,5,Spotify has an amazing music library and personalized playlists. The app is easy to use and the sound quality is excellent.,,2026-06-30 18:29:48,9.1.60.1970,5,"recommendation,playlist","personalized,playlists",0,5,True,False
1503,Google Play,IN,b604562d-79dc-4e3e-8dc1-88d39ace531c,Nishant Shukla,5,I'm very much satisfied with personal recommendation of Spotify which is desirable from other music apps,,2026-06-30 17:41:03,9.1.56.574,5,recommendation,recommendation,0,5,True,False
1859,Google Play,IN,2ab67e97-2f6f-4674-9551-2979ba8b9979,Bruce Harris,5,Great variety! Great choices!,,2026-06-30 05:22:56,9.1.60.1970,5,discovery,variety,0,5,True,False
1971,Google Play,IN,4d132237-30cf-4f59-a29a-abf848a01a38,Gary Moore,5,"They found every song I asked for even Hallucination, by the Castor Bunch. The only song they couldn't find was ""Hard to say"" by Son by Four, but nobody else can find it either so a 99% ability to find songs is pretty good.",,2026-06-30 00:49:24,9.1.60.1962,5,discovery,find songs,0,5,True,False
2058,Google Play,IN,9e7a20bd-c90e-4a98-ba94-38562bed0f4a,djtooreel,5,"Thank you Spotify, for all the years of discovery, and harmonic joy that resonate to eternity.",,2026-06-29 22:19:56,9.1.60.1970,5,discovery,discovery,0,5,True,False
2373,Google Play,IN,b0fdcb30-c6db-4a03-8717-d6bdbb78e886,eric cheo,5,great music n variety,,2026-06-29 14:19:56,9.1.60.1970,5,discovery,variety,0,5,True,False
2494,Google Play,IN,b405187b-8aca-4c12-9c27-3f048a43469a,Sue VanLandingham,5,"outstanding variety of music, podcasts etc. My go to for ""me time"".",,2026-06-29 10:58:25,9.1.60.1970,5,discovery,variety,0,5,True,False
2654,Google Play,IN,0f0a5fe3-3e56-455a-8205-616906247e36,Naughty Doll,5,I like my list and the variety it offers,,2026-06-29 05:12:25,9.1.60.1970,5,discovery,variety,0,5,True,False
2690,Google Play,IN,8b6de8fa-cb50-416d-be60-1532df23a9c1,Adil Riza,5,"Still one of the Best Streaming app,but can provide Loseless audio in Standard Plan I feel,The recommendations is superb,I like The Jam feature a lot,Overall Best Music streaming Platform❤️",,2026-06-29 03:30:02,9.1.60.1970,5,recommendation,recommendations,0,5,True,False
2898,Google Play,IN,b8be3686-97eb-449f-a080-30fd7652db54,Honneyy Bunnyy,5,Amazing music streaming app with a huge collection of songs and personalized playlists.,,2026-06-28 21:09:06,,5,"recommendation,playlist","personalized,playlists",0,5,True,False
3016,Google Play,IN,6f7c456f-254f-4ec4-a48e-2909a1012b70,Adrian Woodbridge,5,"variety of music, can create and upload your own also",,2026-06-28 18:26:44,9.1.60.1970,5,discovery,variety,0,5,True,False
3202,Google Play,IN,4f8081cf-9929-4795-86b9-64f81062dd0c,Wan Adam,5,The best music streaming app with an amazing library and personalized playlists. The sound quality is excellent.,,2026-06-28 14:05:59,,5,"recommendation,playlist","personalized,playlists",0,5,True,False
3428,Google Play,IN,15f8f6ed-68d0-42ab-941f-34a3764a4608,Rhuma Jotham,5,The app is easy to use and quickly recognises my music tastes and recommends songs within the same genres. Just amazing,,2026-06-28 08:00:21,9.1.60.1970,5,"discovery,personalization","genres,my music",0,5,True,False
3530,Google Play,IN,3599fc2e-db40-40dd-a1f0-7a4d5272930f,Zumira Mishti,5,"Spotify is the true definition of right place right time. The App is truly remarkable and then premium is very negotiable. Best recommendation for music,prodcast and audio books. Thanks to the team We truly appreciate you. Spotify is the right place to be Trust me ✌️",,2026-06-28 03:08:40,9.1.60.1970,5,recommendation,recommendation,0,5,True,False
3566,Google Play,IN,ed3ae794-eb59-4e30-9f6a-c386cfd734e1,Mario Smith,5,love the different variety of music that Spotify has to offer,,2026-06-28 01:50:28,,5,discovery,variety,0,5,True,False
3769,Google Play,IN,3c61df62-eeb2-4bb8-bb5d-4ee50a40c1e4,Isma Alam,5,"Spotify offers a large music library, personalized playlists, and podcasts. The free version includes advertisements, while premium provides a better listening experience.",,2026-06-27 20:44:20,9.1.60.1970,5,"recommendation,playlist","personalized,playlists",0,5,True,False
4024,Google Play,IN,74269192-5d0d-4535-89d8-082711994779,Varun Batra,5,good application it required variety of songs with affordable subscription packs,,2026-06-27 13:37:13,9.1.60.1970,5,discovery,variety,0,5,True,False
4197,Google Play,IN,3b153169-41bb-4b6b-a918-fbc30a9dbb79,Anastasia Wilson,5,The app is amazing I use it all the time.There are a lot of different music styles to choose from.,,2026-06-27 08:27:14,9.1.60.1970,5,discovery,different music,0,5,True,False
4279,Google Play,IN,b0d377ff-f127-4727-a77c-2cfb4d0a7bc3,Greg Youngblood,5,I love the diversity of music I can get anytime,,2026-06-27 05:08:34,9.1.60.1970,5,discovery,diversity,0,5,True,False
4286,Google Play,IN,a22cb1d6-4545-4f5c-83dc-c966eec1c581,Nicole Tynes,5,"I Love The Variety Of Music, From Old School To Present Day.",,2026-06-27 04:52:33,9.1.58.1567,5,discovery,variety,0,5,True,False
4366,Google Play,IN,999b65ec-98b6-4ae5-9cca-8099933c7214,Destiny Fleury,5,"large variety of songs to pick from, very little ads, you don't have to pay unless you want ad free. overall the only app i would use for music.",,2026-06-27 01:31:11,9.1.60.1970,5,discovery,variety,0,5,True,False
4663,Google Play,IN,062b00e0-2116-49a4-ab88-931fc4ab19df,James Neilen,5,perfect experience and recommendations,,2026-06-26 18:56:23,9.1.60.1970,5,recommendation,recommendations,0,5,True,False
5165,Apple App Store,US,14251259252,Not bad it’s good,5,"I think Spotify is really good to listen to music when it comes up to wanting to listen to music. One thing I hate about Spotify it’s when you try to find songs but don’t know the name, it gives you the opposite of the damn song. But besides that, everything is good. 5 starts",My review,2026-07-01T15:24:00-07:00,9.1.60,5,discovery,find songs,0,5,True,False
5218,Apple App Store,US,14250824403,^^soraa<3:p,5,i have had this app for a while and it has like EVERY song you could ask for. i switched from apple music to this awhile ago and there was so much more variety :),this is a AWESOME app :D,2026-07-01T12:50:08-07:00,9.1.60,5,discovery,variety,0,5,True,False
5235,Apple App Store,US,14250676940,)Bobby68(,5,Love the selection and variety of music.,Music to my ears,2026-07-01T12:02:34-07:00,9.1.60,5,discovery,variety,0,5,True,False
5699,Apple App Store,AU,14252753661,Mega person123,5,Great music access and wide variety,Great,2026-07-02T00:55:07-07:00,9.1.60,5,discovery,variety,0,5,True,False
5761,Apple App Store,AU,14242829880,gsffsghf,5,Very wide variety of absolute Korn classics. I haven’t seen my family since last October because of it. It’s like an addiction I can’t wait to get my next hit. Listening to Korn is my only way of life now. I don’t know what I would do without. I don’t what.,Very good for Korn,2026-06-29T16:29:57-07:00,9.1.60,5,discovery,variety,0,5,True,False
5933,Apple App Store,AU,14216442437,Kayla158,5,Okay so yes Spotify is so much better with the premium. As in my opinion I am one of those people that have a mixed playlist like some of them are romance or depressing etc. and I just skip a lot of my songs to find the songs that fit my mood and like without premium I am not able to skip that much. And I love music so yes it is worth it and I have been using Spotify for YEARS now,Perfect,2026-06-23T05:04:01-07:00,9.1.58,5,"playlist,personalization","mood,playlist",0,5,True,False
5997,Apple App Store,AU,14207468414,Brodot86,5,"Love it so much, so much diversity of music. It’s great!",Spotify,2026-06-20T19:33:41-07:00,9.1.58,5,discovery,diversity,0,5,True,False
6553,Apple App Store,CA,14216495296,Jessembodied,5,Spotify is my fave music app cause it connects me to the artists and genres I love and makes music a community based experience.,Best music app ever ♥️,2026-06-23T05:21:23-07:00,9.1.58,5,"discovery,artist","artists,genres",0,5,True,False
6695,Apple App Store,CA,14200812617,RCMCF!,5,"Spotify is the only place to get decent music, a variety of everything!","Awesome, music is great!",2026-06-19T03:52:14-07:00,9.1.58,5,discovery,variety,0,5,True,False
